block_id,run_id,method,valid,run_order,trace_hash,config_hash,model_hashes,policy_hash,start_utc,end_utc,duration_s,energy_j,mean_power_w,preceding_idle_power_w,tn,fp,fn,tp,f1,recall,fpr,balanced_accuracy,escalation_fraction,scheduler_latency_mean_ms,scheduler_latency_p50_ms,scheduler_latency_p95_ms,detector_latency_mean_ms,detector_latency_p95_ms,end_to_end_completion_mean_s,end_to_end_completion_p95_s,final_queue_backlog_rows,max_temperature_c,mean_temperature_c,throttle,undervoltage,missing_samples,missing_windows,failure_reason,replacement_for,unique_state_count,load_bin_occupancy,threat_bin_occupancy,model_occupancy,switch_count,tinydt_fallback_count,deadline_miss_count,deadline_miss_rate
4,r2v2-b04-p4-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,4,3209bb0e2963b5c6785599cfaf1e1d3181ae36a1e04447214252205cef2a7bf1,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788927583.0989661,1788928083.096243,499.9955782705001,1491.6803642588059,2.983387111979217,2.685931968363159,311397,4353,1920,309830,0.9899781606018535,0.993841218925421,0.013786223277909739,0.9900274978237555,,0.025521138000000002,0.028999,0.0304819,12.868330514803148,28.836733999999993,0.17526879652682692,0.6714248529278842,0,39.433,36.211008,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,0,0.0
4,r2v2-b04-p5-DQN,DQN,true,5,3209bb0e2963b5c6785599cfaf1e1d3181ae36a1e04447214252205cef2a7bf1,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788928173.774297,1788928673.7766862,500.00021193749944,1813.611690281974,3.627221843075293,3.9191868549246474,311428,4322,10500,301250,0.9759898399862633,0.9663191659983962,0.013688044338875693,0.9763155608297602,,3.534992282,3.3741735,5.441977199999951,0.8150861155905511,1.2683195999999999,0.025093731310320437,0.07166670320511911,0,49.173,41.74332799999999,false,false,0,0,,,18,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
4,r2v2-b04-p6-Static-LightLR,Static-LightLR,true,6,3209bb0e2963b5c6785599cfaf1e1d3181ae36a1e04447214252205cef2a7bf1,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788948381.820601,1788948881.783892,499.99699243799995,1421.5710780930306,2.843159258141551,2.7177223681823475,311428,4322,10500,301250,0.9759898399862633,0.9663191659983962,0.013688044338875693,0.9763155608297602,,0.025618192,0.0284995,0.03057305,0.6348081338582677,1.4096033999999997,0.01902865807840135,0.06981905432185156,0,36.511,31.67509,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
5,r2v2-b05-p1-Static-LightLR,Static-LightLR,true,1,d65962de45ab1d5a303ae7712c17b794a104116b50303a0da82bbcf5fdd41bb5,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788948968.8146079,1788949468.817285,500.00367233349994,1415.5010718006097,2.8309813509859136,2.668665662775068,311525,4225,10443,301307,0.9762377649113371,0.9665020048115477,0.013380839271575613,0.976560582769986,,0.025880842,0.028712500000000002,0.030556849999999997,0.6342937044094488,1.32454325,0.019073540275247068,0.06982326015204292,0,34.563,31.443278,false,false,0,0,,,14,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
5,r2v2-b05-p2-Tabular-Q,Tabular-Q,true,2,d65962de45ab1d5a303ae7712c17b794a104116b50303a0da82bbcf5fdd41bb5,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,1788949555.551691,1788950055.551509,500.0015085625,1410.5868134336306,2.8211651150594634,2.7142415178097785,101820,213930,753,310997,0.7434099419489241,0.9975846030473136,0.6775296912114014,0.6600274559179561,,0.11056581399999998,0.123507,0.1273869,0.5153775253543308,1.1616257,0.01775755755137652,0.06384140709051271,0,34.563,31.461783999999998,false,false,0,0,,,10,"{""0"": 150, ""1"": 200, ""2"": 150}","{""1"": 239, ""2"": 261}","{""TinyDT"": 500}",0,500,0,0.0
5,r2v2-b05-p3-DeadlineGuard,DeadlineGuard,true,3,d65962de45ab1d5a303ae7712c17b794a104116b50303a0da82bbcf5fdd41bb5,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788950142.2941492,1788950642.3157198,500.00016400000004,1422.0930357056457,2.8441851385185655,2.672515295839386,311497,4253,10062,301688,0.9768249820703232,0.9677241379310345,0.013469517022961203,0.9771273104540367,,0.032102156,0.036018,0.037851,2.2824157483464567,29.358620399999996,0.040023012925055806,0.06760122467021575,0,34.563,31.698466,false,false,0,0,,,14,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 150, ""MedRF"": 350}",5,0,0,0.0
5,r2v2-b05-p4-DQN,DQN,true,4,d65962de45ab1d5a303ae7712c17b794a104116b50303a0da82bbcf5fdd41bb5,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788950729.17769,1788951229.183085,500.0031905000005,1423.6336672552018,2.847249166213471,2.672633033348818,311525,4225,10443,301307,0.9762377649113371,0.9665020048115477,0.013380839271575613,0.976560582769986,,3.55331575,4.0495909999999995,4.1495359999999994,0.6328795261417323,1.3777674999999998,0.023058945138618583,0.07200669342928448,0,34.076,31.618598000000002,false,false,0,0,,,14,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
5,r2v2-b05-p5-Static-MedRF,Static-MedRF,true,5,d65962de45ab1d5a303ae7712c17b794a104116b50303a0da82bbcf5fdd41bb5,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788951316.633794,1788951816.644532,500.0085892080001,1465.5897848500804,2.9311292175431114,2.690345414354077,310970,4780,1103,310647,0.9906198728588579,0.9964619085805935,0.015138558986539985,0.9906616747970267,,0.025938012,0.028768000000000002,0.030207649999999996,18.853866118582676,29.591089199999992,0.25590098260331434,1.0128669016652565,0,36.511,32.421174,false,false,0,0,,,14,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""MedRF"": 500}",1,0,55,0.11
5,r2v2-b05-p6-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,6,d65962de45ab1d5a303ae7712c17b794a104116b50303a0da82bbcf5fdd41bb5,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788951903.732557,1788952403.737495,499.99932614549925,1319.6385829064798,2.639280722795347,2.361342398104698,311455,4295,1876,309874,0.990140896825308,0.9939823576583802,0.013602533650039588,0.9901899120041703,,0.025804178,0.028796,0.030389899999999997,13.23305223889764,29.295317849999996,0.18046995840212912,0.6514947053605282,0,34.563,31.079976000000002,false,false,0,0,,,14,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,5,0.01
6,r2v2-b06-p1-DeadlineGuard,DeadlineGuard,true,1,e61d592edd08a526c1864fbe1f6f33cce499fe1299aa05a635da093090a77ace,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788952490.6411111,1788952990.647999,500.0042287915003,1424.3366429753403,2.848649193263689,2.679476756796318,311538,4212,9831,301919,0.9772723226640728,0.9684651162790697,0.013339667458432304,0.9775627244103187,,0.033165403999999996,0.037564,0.0393709,2.246955854015748,29.265856699999997,0.039472858865075976,0.06834973094591985,0,33.589,31.498796,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 150, ""MedRF"": 350}",7,0,0,0.0
6,r2v2-b06-p2-Static-MedRF,Static-MedRF,true,2,e61d592edd08a526c1864fbe1f6f33cce499fe1299aa05a635da093090a77ace,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788953077.674348,1788953577.673928,499.99709166650064,1464.4511354730873,2.9289193074944526,2.6734177304231372,311061,4689,1062,310688,0.9908296086757546,0.9965934242181235,0.014850356294536817,0.9908715339617933,,0.026350386,0.028907,0.030408849999999998,19.2131274192126,29.40121124999999,0.2603962333606905,1.012255503981578,0,35.537,32.307216,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""MedRF"": 500}",1,0,56,0.112
6,r2v2-b06-p3-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,3,e61d592edd08a526c1864fbe1f6f33cce499fe1299aa05a635da093090a77ace,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788953664.63802,1788954164.6285498,500.0039608544994,1456.5509487252302,2.9130788208877507,2.677550584040399,311542,4208,1810,309940,0.9903850148107199,0.9941940657578188,0.013326999208234363,0.9904335332747922,,0.026205124,0.029055,0.0307599,12.923245474015749,29.383631849999972,0.17600041153651547,0.6517060772283001,0,35.537,32.139688,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,2,0.004
6,r2v2-b06-p4-Tabular-Q,Tabular-Q,true,4,e61d592edd08a526c1864fbe1f6f33cce499fe1299aa05a635da093090a77ace,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,1788954251.775384,1788954751.777801,500.002168125,1416.1718247196943,2.832331367742495,2.6757084235475483,101929,213821,768,310982,0.7434842741583616,0.9975364875701684,0.6771844813935075,0.6601760030883305,,0.134506556,0.1272385,0.19238965,0.49939484440944876,1.143628,0.017409516350831836,0.06622472344024573,0,33.589,31.375097999999998,false,false,0,0,,,10,"{""0"": 150, ""1"": 200, ""2"": 150}","{""1"": 237, ""2"": 263}","{""TinyDT"": 500}",0,500,0,0.0
6,r2v2-b06-p5-Static-LightLR,Static-LightLR,true,5,e61d592edd08a526c1864fbe1f6f33cce499fe1299aa05a635da093090a77ace,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788954838.6167948,1788955338.615277,499.9986823749996,1417.4631882936199,2.8349338473466634,2.6766055558992443,311565,4185,10212,301538,0.9766840007579279,0.967242983159583,0.013254156769596199,0.9769944131949935,,0.025601544,0.0284625,0.030277,0.6307070022047244,1.3271243,0.019019599416700658,0.07448870319567504,0,33.589,31.375098,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
6,r2v2-b06-p6-DQN,DQN,true,6,e61d592edd08a526c1864fbe1f6f33cce499fe1299aa05a635da093090a77ace,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788955425.63869,1788955925.587143,500.0025794789999,1422.040647784257,2.8440666231482568,2.6740837928367966,311565,4185,10212,301538,0.9766840007579279,0.967242983159583,0.013254156769596199,0.9769944131949935,,3.5057594320000005,4.0462995,4.138597600000001,0.6210850590551181,1.36295935,0.02288507273150026,0.07166552680937456,0,34.076,31.449122000000003,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
7,r2v2-b07-p1-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,1,b954e7c7f7e488fb860b2bcfb5dea14936bbf66c5e79216d434ac9b1672a60e9,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788956012.944212,1788956512.932012,499.99602631249945,1464.6023329093148,2.929227945491576,2.675364768655067,311398,4352,1896,309854,0.9900184677517269,0.9939182036888532,0.013783056215360254,0.9900675737367465,,0.025448092000000002,0.028481,0.02999995,13.508732972913386,29.454250699999978,0.18394790065381675,0.7163853873375042,0,36.024,31.991640000000004,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,6,0.012
7,r2v2-b07-p2-DQN,DQN,true,2,b954e7c7f7e488fb860b2bcfb5dea14936bbf66c5e79216d434ac9b1672a60e9,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788956599.814442,1788957099.8064692,500.0001623544995,1423.864999160354,2.8477290736374514,2.675144247338331,311430,4320,10479,301271,0.9760278355074423,0.9663865276663993,0.013681710213776722,0.9763524087263113,,3.486380952,4.0321325,4.110054,0.6211195903937008,1.3669884499999998,0.022864854675048264,0.07282100855518345,0,34.076,31.387760000000004,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
7,r2v2-b07-p3-Tabular-Q,Tabular-Q,true,3,b954e7c7f7e488fb860b2bcfb5dea14936bbf66c5e79216d434ac9b1672a60e9,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,1788957186.8730922,1788957686.8347871,500.0004927709997,1265.3820473023027,2.5307616004327578,2.3927124780218336,101566,214184,773,310977,0.7431542900021627,0.9975204490777867,0.6783341250989707,0.659593161989408,,0.110681286,0.1233865,0.1267778,0.5111673694488189,1.13636045,0.017572513555031036,0.0635360715757997,0,32.128,29.876112000000003,false,false,0,0,,,11,"{""0"": 150, ""1"": 200, ""2"": 150}","{""1"": 237, ""2"": 263}","{""TinyDT"": 500}",0,500,0,0.0
7,r2v2-b07-p4-Static-LightLR,Static-LightLR,true,4,b954e7c7f7e488fb860b2bcfb5dea14936bbf66c5e79216d434ac9b1672a60e9,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788957773.6471722,1788958273.63477,499.9995537294999,1416.1354976819891,2.8322735232842216,2.674658555671976,311430,4320,10479,301271,0.9760278355074423,0.9663865276663993,0.013681710213776722,0.9763524087263113,,0.025366612,0.028018,0.030222,0.6292599069291338,1.31618515,0.018980107729992597,0.06978609370999037,0,34.076,31.209518000000003,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
7,r2v2-b07-p5-DeadlineGuard,DeadlineGuard,true,5,b954e7c7f7e488fb860b2bcfb5dea14936bbf66c5e79216d434ac9b1672a60e9,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788958360.399938,1788958860.388384,500.0011209584991,1423.2064919392094,2.846406602471073,2.6726660439186274,311405,4345,10134,301616,0.976560236097463,0.9674931836407378,0.013760886777513855,0.9768661484316119,,0.031528464,0.035277,0.03716695,2.249217196377953,29.392958999999998,0.039775324097747214,0.07330577325701594,0,34.563,31.793917999999998,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 150, ""MedRF"": 350}",5,0,0,0.0
7,r2v2-b07-p6-Static-MedRF,Static-MedRF,true,6,b954e7c7f7e488fb860b2bcfb5dea14936bbf66c5e79216d434ac9b1672a60e9,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788958946.959779,1788959447.001397,499.99796508349937,1468.4702773519384,2.9369525076101155,2.6771161077984162,310936,4814,1128,310622,0.9905259364845517,0.9963817161186849,0.015246239113222487,0.9905677385027312,,0.025314404,0.027824,0.029391749999999998,19.292267903149604,29.533989199999997,0.2619449011787365,1.015946622415504,0,36.511,32.643246,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 198, ""1"": 152, ""2"": 150}","{""MedRF"": 500}",1,0,59,0.118
8,r2v2-b08-p1-Tabular-Q,Tabular-Q,true,1,0a4d758513a43a77c5be6e6176c75781817f56eb5d1c194ed3e21be302440073,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,1788959533.765423,1788960033.761987,500.0008478540003,1415.5908508206594,2.831176900791997,2.701794401912233,101925,213825,714,311036,0.7435618226391956,0.997709703287891,0.6771971496437055,0.6602562768220928,,0.11159696,0.125544,0.1291479,0.5065139848818898,1.14093625,0.017581350173975805,0.0628340840507007,0,34.076,31.972160000000002,false,false,0,0,,,11,"{""0"": 150, ""1"": 200, ""2"": 150}","{""1"": 237, ""2"": 263}","{""TinyDT"": 500}",0,500,0,0.0
